cms_certification_number_ccn,facility_name,address_line_1,address_line_2,citytown,state,zip_code,countyparish,telephone_number,cms_region,measure_code,measure_name,score,footnote,measure_date_range
671579,"DPM ALLIANCE HOSPICE AGENCY LLC","1125 CYPRESS STATION DRIVE SUITE D",,HOUSTON,TX,77090,Harris,"(713) 522-0160",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671580,"KINDRED HOSPICE","210 SOUTH CARANCAHUA STREET STE 200",,"CORPUS CHRISTI",TX,78401,Nueces,"(361) 992-2700",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671581,"CROWN HOSPICE LLC","1101 SALEM ROAD SUITE #A #B #C #D",,VICTORIA,TX,77904,Victoria,"(361) 575-5900",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671583,"VICTORY HOME HEALTH AND HOSPICE OF TEXAS IN SHERMA","809 EAST GALLAGHER SUITE D",,SHERMAN,TX,75090,Grayson,"(903) 458-9012",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671584,"GOOD SAMARITAN SOCIETY HCBS-TX LLC","607 W MAGNOLIA STE 206",,"FORT WORTH",TX,76104,Tarrant,"(817) 268-2643",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671585,"SID PETERSON MEMORIAL HOSPITAL","250 CULLY DRIVE",,KERRVILLE,TX,78028,Kerr,"(830) 258-7799",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671588,"NEW CENTURY HOSPICE INC.","4101 MCEWEN RD #500",,DALLAS,TX,75244,Dallas,"(972) 239-0907",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671589,"GARDENDALE HOSPICE LLC","753 W 2ND AVE",,CORSICANA,TX,75110,Navarro,"(214) 357-9200",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
671591,"HEART TO HEART HOSPICE OF EAST TEXAS LLC","100 WEST HAWKINS PKWY SUITE A",,LONGVIEW,TX,75605,Gregg,"(903) 663-3310",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671592,"TRADITIONS HOSPICE OF TYLER, LLC","1820 SHILOH ROAD, SUITE 1105",,TYLER,TX,75703,Smith,"(903) 787-5897",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671593,"HARBOUR HOSPICE","12915 JONES MALTSBERGER SUITE #501",,"SAN ANTONIO",TX,78247,Bexar,"(210) 403-9911",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
671594,"KINDRED HOSPICE","8005 BAGBY AVENUE",,HEWITT,TX,76643,McLennan,"(254) 399-0963",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671595,"AVE MARIA HOSPICE","204 S. ADAMS ST., STE A",,FREDERICKSBURG,TX,78624,Gillespie,"(830) 997-1709",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671596,"PF DEVELOPMENT 7, LLC","184 GULF FRWY S SUITE A2",,"LEAGUE CITY",TX,77573,Galveston,"(281) 332-4519",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
671597,"ANGEL HANDS HOSPICE","8330 LYNDON B JOHNSON FREEWAY, SUITE 280",,DALLAS,TX,75243,Dallas,"(214) 267-1800",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
671598,"MAVERICK HOSPICE CARE","2822 N VETERANS BLVD SUITE B",,"EAGLE PASS",TX,78852,Maverick,"(830) 757-1362",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671599,"MARSHALL HOMECARE AND HOSPICE","111 E BURLESON",,MARSHALL,TX,75670,Harrison,"(903) 923-8154",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671600,"SILVERADO HOSPICE - SOUTH HOUSTON","4800 SUGAR GROVE BLVD SUITE 390",,STAFFORD,TX,77477,"Fort Bend","(281) 565-2900",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671601,"HEART TO HEART HOSPICE OF LUFKIN LLC","209 CHRISTIE STREET",,LUFKIN,TX,75904,Angelina,"(936) 699-6001",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671603,"ARDENT HOSPICE","700 PARKER SQUARE SUITE 105",,"FLOWER MOUND",TX,75028,Denton,"(469) 293-1515",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671604,"COMPASS HOSPICE OF SAN ANTONIO","8582 KATY FREEWAY SUITE 225",,HOUSTON,TX,77024,Harris,"(888) 791-6770",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671607,"NEW CENTURY HOSPICE OF SOUTH TEXAS","4550 CORONA DRIVE",,"CORPUS CHRISTI",TX,78411,Nueces,"(361) 572-0622",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671608,"ANGEL BRIGHT HOSPICE INC","3213 HOLLY RD",,"CORPUS CHRISTI",TX,78415,Nueces,"(361) 853-4300",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671609,"AMERICAN HOSPICE INC","210 WEST PARK DRIVE SUITE 107",,LIVINGSTON,TX,77351,Polk,"(936) 327-5888",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671610,"CUIDADO CASERO HOME HEALTH LUBBOCK","2118 BROADWAY",,LUBBOCK,TX,79401,Lubbock,"(806) 785-7903",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671611,"SILVERADO HOSPICE-DALLAS/FORT WORTH","4500 BELTWAY DRIVE",,ADDISON,TX,75001,Dallas,"(972) 409-9884",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671612,"NEW CENTURY HOSPICE OF SAN ANTONIO","8207 CALLAGHAN RD #353",,"SAN ANTONIO",TX,78230,Bexar,"(210) 520-7734",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671613,"ELYSIAN HOSPICE LLC","16750 WESTGROVE, STE 100",,ADDISON,TX,75001,Dallas,"(972) 224-1876",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
671614,"ALTUS HOSPICE","213 W. VILLAGE BLVD, SUITE 3",,LAREDO,TX,78041,Webb,"(956) 718-3000",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671618,"CUIDADO CASERO HOME HEALTH OF EL PASO INC","1617 E MISSOURI",,"EL PASO",TX,79902,"El Paso","(915) 772-7177",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
671619,"ALAMO HOSPICE OF CONROE","2040 NORTH LOOP 336 WEST SUITE 324",,CONROE,TX,77304,Montgomery,"(936) 788-5900",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671621,"ALTUS HOSPICE OF CORPUS CHRISTI LP","4300 SOUTH PADRE ISLAND DR, SUITE 1-1",,"CORPUS CHRISTI",TX,78411,Nueces,"(361) 752-3016",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671622,"HOSPICE SELECT","8330 LYNDON B JOHNSON FWY SUITE B290",,DALLAS,TX,75243,Dallas,"(214) 221-9216",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671624,"BST HOME HEALTH AND HOSPICE","12455 FREEDOM WAY",,"SAN ANTONIO",TX,78245,Bexar,"(210) 838-6340",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671626,"HOSPICE PLUS HOUSTON","1022 S JOHN REDDITT DR",,LUFKIN,TX,75904,Angelina,"(832) 813-8155",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671628,"HOSPICE COMPASSUS","1717 N IH 35 SUITE 130",,"ROUND ROCK",TX,78664,Williamson,"(512) 246-7127",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671629,"GREATER VALLEY HOSPICE ALLIANCE LP","605 MACO DRIVE",,HARLINGEN,TX,78550,Cameron,"(956) 428-2386",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671630,"HARBOR HOSPICE OF AUSTIN LP","7800 SHOAL CREEK BLVD. SUITE 105N",,AUSTIN,TX,78757,Travis,"(512) 443-7100",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671631,"ROLLING HILLS HEALTHCARE, INC.","1101 ARROW POINT DRIVE, STE 301",,"CEDAR PARK",TX,78613,Williamson,"(512) 343-5555",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671633,"COMFORT HOSPICE","4545 FULLER DRIVE, SUITE #330",,IRVING,TX,75038,Dallas,"(972) 871-0100",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671634,"SELAH HOSPICE CARE,  INC.","420 W. SAM HOUSTON BLVD SUITE B",,PHARR,TX,78577,Hidalgo,"(956) 803-0895",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671635,"THREE OAKS HOSPICE HOUSTON","16420 PARK TEN PL, SUITE 220",,HOUSTON,TX,77084,Harris,"(832) 437-2089",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671636,"1ST CHOICE HOSPICE LLC","3001 OLD HOUSTON ROAD",,HUNTSVILLE,TX,77340,Walker,"(936) 295-7100",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",4.0,,01/01/2021-12/31/2022
671637,"COMPASSION HOSPICE","3775 MILAM STREET",,BEAUMONT,TX,77701,Jefferson,"(409) 835-8357",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671638,"ANGEL CARE HOSPICE LLC","702 FAIR PARK DRIVE SUITE 102",,HENDERSON,TX,75654,Rusk,"(903) 657-2461",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671640,"QUALITY CARE, LLC","1803 S. ZARZAMORA ST",,"SAN ANTONIO",TX,78207,Bexar,"(210) 792-6404",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
671641,"SAFEHAVEN HOSPICE","2340 CENTRAL BLVD",,BROWNSVILLE,TX,78520,Cameron,"(956) 504-2780",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671642,"HOSPICE COMPASSIONATE CARE SERVICES LLC","2411 E GRIFFIN PKWY",,MISSION,TX,78572,Hidalgo,"(956) 581-9450",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",5.0,,01/01/2021-12/31/2022
671643,"PAX VILLA HOSPICE AND PALLIATIVE CARE","4513 W. BUSINESS HWY 83",,MCALLEN,TX,78502,Hidalgo,"(956) 686-4414",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
671644,"AADVANTAGE HEALTH & HOSPICE CARE SYSTEMS INC","10715 VALLEY HILLS DRIVE STE 101",,HOUSTON,TX,77071,Harris,"(713) 780-0150",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
671645,"HARBOR HOSPICE OF BAYTOWN LP","1600 JAMES BOWIE SUITE D-111",,BAYTOWN,TX,77520,Harris,"(281) 427-3800",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671646,"HERITAGE HOSPICE OF TEXARKANA LLC","4605 TEXAS BLVD",,TEXARKANA,TX,75503,Bowie,"(903) 792-0716",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671647,"COMPASSIONATE CARE HOSPICE OF SOUTHEASTERN TX LLC","2685 S LOOP 336 W, SUITE A-1",,CONROE,TX,77304,Montgomery,"(281) 592-2830",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671649,"ALTUS HOSPICE","201 KINGWOOD MEDICAL DRIVE, SUITE B500",,KINGWOOD,TX,77339,Harris,"(281) 864-3438",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671650,"CIMA HOSPICE","300 LANDA",,"NEW BRAUNFELS",TX,78130,Comal,"(830) 643-1971",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
671651,"SERENITY HOSPICE","700 PENNSYLVANIA AVE",,"FORT WORTH",TX,76104,Tarrant,"(817) 348-9863",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",5.0,,01/01/2021-12/31/2022
671652,"GUARDIAN HOSPICE","2009 INDEPENDENCE DR SUITE 100",,SHERMAN,TX,75090,Grayson,"(903) 868-0267",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671653,"A HUG AWAY HEALTHCARE INC","1203 AVENUE D, SUITE #A",,KATY,TX,77493,Harris,"(832) 437-1983",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671654,"RIVER CITY HOSPICE","4646 CORONA DRIVE SUITE 160",,"CORPUS CHRISTI",TX,78411,Nueces,"(361) 882-5900",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671655,"REAL LIFE HEALTHCARE SERVICES LLC","5109 MEDICAL DRIVE SUITE 101",,"SAN ANTONIO",TX,78229,Bexar,"(210) 858-9138",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671656,"HOSPICE CARE TEAM, INC.","2688 CALDER STREET",,BEAUMONT,TX,77702,Jefferson,"(409) 832-3311",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671657,"ALLSTATE HOSPICE LLC","TO 4622 S CLOSNER",,EDINBURG,TX,78539,Hidalgo,"(956) 287-8588",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671658,"CORNERSTONE HOSPICE CARE LLC","1505 NORTHWEST HIGHWAY",,GARLAND,TX,75041,Dallas,"(972) 200-7225",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
671659,"GRACIA HOSPICE","717 EAST ESPERANZA AVE",,MCALLEN,TX,78501,Hidalgo,"(956) 661-1177",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671660,"HEART TO HEART HOSPICE OF HOUSTON, LLC.","100 INTERSTATE 45 N, SUITE 320",,CONROE,TX,77301,Montgomery,"(832) 300-0134",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671663,"BROOKDALE HOSPICE LLC","15425 NORTH FREEWAY SUITE 160",,HOUSTON,TX,77090,Harris,"(713) 623-0937",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671664,"HIGHLAND HOSPICE","1350 E. NASA PARKWAY, STE 200",,HOUSTON,TX,77058,Harris,"(832) 306-3105",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
671666,"CHOICE HOSPICE OF TEXAS","5858 GATEWAY EAST BLVD",,"EL PASO",TX,79905,"El Paso","(915) 533-0999",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671667,"HOSPICE OF THE SOUTH PLAINS","4413 82ND ST SUITE 135",,LUBBOCK,TX,79424,Lubbock,"(806) 783-0382",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671668,"ABUNDANT HOSPICE SERVICES LLC","1201 N WATSON RD.",,ARLINGTON,TX,76006,Tarrant,"(817) 633-8300",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671669,"INTERIM HOSPICE OF PERMIAN BASIN","6800 PARK TEN BLVD STE 270 W",,"SAN ANTONIO",TX,78213,Bexar,"(432) 550-7593",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671670,"BLUEBONNET HOME HEALTH & HOSPICE COMPANY","304 EAST 11TH",,FRIONA,TX,79035,Parmer,"(806) 247-0057",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671671,"CBJI HOME CARE LLC","505 WEST OWASSA ROAD",,EDINBURG,TX,78539,Hidalgo,"(956) 283-1550",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671672,"BETHEL HOSPICE OF HOUSTON INC","1110 KINGWOOD DRIVE SUITE 265",,KINGWOOD,TX,77339,Harris,"(281) 359-9551",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
671673,"REFLECTIONS HOSPICE OF TEXAS LLC","502 EAST GOODE STREET",,QUITMAN,TX,75783,Wood,"(903) 763-8225",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671674,"COMPASSIONATE CARE HOSPICE OF NORTH TEXAS LLC","13612 MIDWAY RD STE 294",,DALLAS,TX,75244,Dallas,"(972) 547-3600",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671675,"ANGEL CARE HOSPICE","1701 N GREENVILLE AVE ST #1109",,RICHARDSON,TX,75081,Dallas,"(972) 301-5600",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671676,"EMBRACE HOSPICE","5835 CALLAGHAN RD SUITE 500",,"SAN ANTONIO",TX,78228,Bexar,"(210) 691-3600",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671678,"AMERICAN BEST CARE HOSPICE INC","301 W SAM RAYBURN DRIVE",,BONHAM,TX,75418,Fannin,"(972) 661-9911",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671679,"COMPASSIONATE CARE HOSPICE","3833 S TEXAS AVE STE 200",,BRYAN,TX,77802,Brazos,"(979) 260-9700",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671680,"VANTAGE HOSPICE","5718 WESTHEIMER RD, STE 1650",,HOUSTON,TX,77057,Harris,"(281) 579-5660",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671682,"GENUS PATRIS HOSPICE","5315 BISSONNET STREET, SUITE A",,BELLAIRE,TX,77401,Harris,"(713) 665-8200",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671683,"AGAPE HOSPICE CARE","3030 TOWN CENTRE DRIVE SUITE 200",,MESQUITE,TX,75150,Dallas,"(972) 279-1000",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
671684,"TRADITIONS HEALTH","17070 RED OAK DRIVE STE 105",,HOUSTON,TX,77090,Harris,"(281) 919-1780",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671685,"HARBOR HOSPICE OF TEXAS LP","425 HOLDERREITH ST STE 205A",,TOMBALL,TX,77375,Harris,"(281) 659-0303",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671686,"TRADITIONS HOSPICE OF SOUTH HOUSTON LLC","1120 NASA PARKWAY SUITE 340A",,HOUSTON,TX,77058,Harris,"(281) 333-4048",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671687,"ONLY LOVE HOSPICE","5500 N 29TH ST",,MCALLEN,TX,78504,Hidalgo,"(956) 631-0616",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671689,"TRADITIONS HOSPICE OF LONGVIEW LLC","4362 N US HWY 259, SUITE B",,LONGVIEW,TX,75605,Gregg,"(903) 663-2331",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671690,"AFFINITY HEALTH CARE","2708 S MEDFORD DRIVE",,LUFKIN,TX,75901,Angelina,"(936) 639-2626",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671691,"LIFEPOINTE HOSPICE DALLAS METROPLEX LLC","12810 HILLCREST RD STE B-127",,DALLAS,TX,75230,Dallas,"(214) 420-4014",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",6.0,,01/01/2021-12/31/2022
671692,"AVATAR HOME HEALTH CARE AGENCY LLC","25325 BOROUGH PARK DRIVE #100",,"THE WOODLANDS",TX,77380,Montgomery,"(281) 465-8220",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671693,"TRICARE HOSPICE, LLC","25673 HWY 105 WEST",,CLEVELAND,TX,77328,Liberty,"(281) 358-8000",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
671694,"NURSES ON WHEELS OF LAREDO","6423 MCPHERSON RD STE 16 B",,LAREDO,TX,78041,Webb,"(956) 791-8365",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671695,"PALOMA HOSPICE AND PALLIATIVE CARE","4400 PIEDRAS DRIVE S SUITE 209",,"SAN ANTONIO",TX,78228,Bexar,"(210) 988-1680",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671697,"DIRECT HEALTH CARE INC","7402 UNIVERSITY AVE",,LUBBOCK,TX,79423,Lubbock,"(806) 793-3999",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671698,"ICON HOSPICE","3132 MILLER ROAD # SUITE B",,GARLAND,TX,75041,Dallas,"(214) 553-5675",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
671699,"GRAPEVINE MISSION HOSPICE LLC","4101 WESLEY STREET SUITE F1",,GREENVILLE,TX,75401,Dallas,"(866) 446-1067",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671700,"METHODIST HOSPICE AND FAMILY CARE","140 HEIMER ROAD STE 120B",,"SAN ANTONIO",TX,78232,Bexar,"(210) 998-2966",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671701,"TEXAS TOTAL CARE INC","21820 IH 10",,VIDOR,TX,77662,Orange,"(409) 769-3414",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",5.0,,01/01/2021-12/31/2022
671702,"EMBRACE HOSPICE","5100 MIDWAY DRIVE, SUITE 300",,TEMPLE,TX,76502,Bell,"(254) 284-0045",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671703,"ENHABIT HOSPICE","12727 FEATHERWOOD DRIVE, SUITE 295",,HOUSTON,TX,77034,Harris,"(713) 476-0270",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671704,"ROSE OF TEXAS HOSPICE","200 RIVER POINTE DRIVE SUITE 110",,CONROE,TX,77304,Montgomery,"(855) 800-7673",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671706,"CORPUS CHRISTI HOSPICE","9950 WESTPARK DR STE 646",,HOUSTON,TX,77063,Harris,"(713) 784-2885",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
671707,"AMITY HOSPICE","17311 N DALLAS PARKWAY SUITE #125",,DALLAS,TX,75248,Dallas,"(972) 931-5400",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671708,"BRISTOL HOSPICE - TEXAS, LLC","2002 TIMBERLOCH PLACE SUITE 150",,"THE WOODLANDS",TX,77380,Montgomery,"(281) 419-4476",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671711,"HARBOR HOSPICE OF CENTRAL HOUSTON, LP","11980 KIRBY DRIVE  SUITE 220",,HOUSTON,TX,77045,Harris,"(713) 777-5290",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671712,"ENVOY HOSPICE","1412 W MAGNOLIA AVENUE SUITE 100",,"FORT WORTH",TX,76104,Tarrant,"(817) 289-3990",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671713,"BLUE BONNET PALLIATIVE CARE PLLC","12111 RANCH RD 12 SPACE 114",,WIMBERLEY,TX,78676,Hays,"(512) 537-8950",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",9.0,,01/01/2021-12/31/2022
671714,"ALTUS HOSPICE","285 SE INNER LOOP, STE. 102",,GEORGETOWN,TX,78626,Williamson,"(512) 960-3843",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",10.0,,01/01/2021-12/31/2022
671715,"RICELAND HOSPICE","85 IH N 10 SUITE 208",,BEAUMONT,TX,77707,Jefferson,"(409) 842-1112",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
671716,"RIVER CITY HOSPICE OF TEXAS LLC","4211 GARDENDALE BUILDING A SUITE 102",,"SAN ANTONIO",TX,78229,Bexar,"(210) 858-9138",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
671717,"BEST HOSPICE CARE OF TEXAS","3120 FANNIN STREET, SUITE 100",,BEAUMONT,TX,77701,Jefferson,"(409) 356-9271",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",7.0,,01/01/2021-12/31/2022
671718,"BEAR CREEK HOSPICE","414 W EULESS BLVD",,EULESS,TX,76040,Tarrant,"(817) 907-6714",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",2,01/01/2021-12/31/2022
671719,"KINDLE HOSPICE & PALLIATIVE CARE","2808 STONEY BROOK DRIVE, 2ND",,HOUSTON,TX,77063,Harris,"(832) 558-8000",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score","Not Available",1,01/01/2021-12/31/2022
671721,"SEASONS HOSPICE & PALLIATIVE CARE OF TEXAS-SAN ANT","300 E SONTERRA BOULEVARD SUITE 1260",,"SAN ANTONIO",TX,78258,Bexar,"(210) 471-2300",6,H_012_00_OBSERVED,"Hospice Care Index Overall Score",8.0,,01/01/2021-12/31/2022
